rule_id,layer,predicate,subject,object,provenance
R7,derived,precedes,E01720,E01721,E01720|E01721
R7,derived,precedes,E01721,E01722,E01721|E01722
R7,derived,precedes,E01722,E02713,E01722|E02713
R7,derived,precedes,E00355,E00356,E00355|E00356
R7,derived,precedes,E00356,E00751,E00356|E00751
R7,derived,precedes,E00751,E00752,E00751|E00752
R7,derived,precedes,E00752,E01727,E00752|E01727
R7,derived,precedes,E01727,E01728,E01727|E01728
R7,derived,precedes,E01728,E01729,E01728|E01729
R7,derived,precedes,E01729,E01730,E01729|E01730
R7,derived,precedes,E01730,E02715,E01730|E02715
R7,derived,precedes,E00357,E00358,E00357|E00358
R7,derived,precedes,E00358,E00753,E00358|E00753
R7,derived,precedes,E00753,E00754,E00753|E00754
R7,derived,precedes,E00754,E01735,E00754|E01735
R7,derived,precedes,E01735,E01736,E01735|E01736
R7,derived,precedes,E01736,E01737,E01736|E01737
R7,derived,precedes,E01737,E01738,E01737|E01738
R7,derived,precedes,E01738,E02717,E01738|E02717
R7,derived,precedes,E00359,E00360,E00359|E00360
R7,derived,precedes,E00360,E00755,E00360|E00755
R7,derived,precedes,E00755,E00756,E00755|E00756
R7,derived,precedes,E00756,E01743,E00756|E01743
R7,derived,precedes,E01743,E01744,E01743|E01744
R7,derived,precedes,E01744,E01745,E01744|E01745
R7,derived,precedes,E01745,E01746,E01745|E01746
R7,derived,precedes,E01746,E02719,E01746|E02719
R7,derived,precedes,E00361,E00362,E00361|E00362
R7,derived,precedes,E00362,E00757,E00362|E00757
R7,derived,precedes,E00757,E00758,E00757|E00758
R7,derived,precedes,E00758,E01751,E00758|E01751
R7,derived,precedes,E01751,E01752,E01751|E01752
R7,derived,precedes,E01752,E01753,E01752|E01753
R7,derived,precedes,E01753,E01754,E01753|E01754
R7,derived,precedes,E01754,E02721,E01754|E02721
R7,derived,precedes,E00363,E00364,E00363|E00364
R7,derived,precedes,E00364,E00759,E00364|E00759
R7,derived,precedes,E00759,E00760,E00759|E00760
R7,derived,precedes,E00760,E01759,E00760|E01759
R7,derived,precedes,E01759,E01760,E01759|E01760
R7,derived,precedes,E01760,E01761,E01760|E01761
R7,derived,precedes,E01761,E01762,E01761|E01762
R7,derived,precedes,E01762,E02723,E01762|E02723
R7,derived,precedes,E00365,E00366,E00365|E00366
R7,derived,precedes,E00366,E00761,E00366|E00761
R7,derived,precedes,E00761,E00762,E00761|E00762
R7,derived,precedes,E00762,E01767,E00762|E01767
R7,derived,precedes,E01767,E01768,E01767|E01768
R7,derived,precedes,E01768,E01769,E01768|E01769
R7,derived,precedes,E01769,E01770,E01769|E01770
R7,derived,precedes,E01770,E02725,E01770|E02725
R7,derived,precedes,E00367,E00368,E00367|E00368
R7,derived,precedes,E00368,E00763,E00368|E00763
R7,derived,precedes,E00763,E00764,E00763|E00764
R7,derived,precedes,E00764,E01915,E00764|E01915
R7,derived,precedes,E01915,E01916,E01915|E01916
R7,derived,precedes,E01916,E01918,E01916|E01918
R7,derived,precedes,E01918,E02355,E01918|E02355
R7,derived,precedes,E02355,E02356,E02355|E02356
R7,derived,precedes,E00369,E00370,E00369|E00370
R7,derived,precedes,E00370,E00765,E00370|E00765
R7,derived,precedes,E00765,E00766,E00765|E00766
R7,derived,precedes,E00766,E01923,E00766|E01923
R7,derived,precedes,E01923,E01924,E01923|E01924
R7,derived,precedes,E01924,E01926,E01924|E01926
R7,derived,precedes,E01926,E02357,E01926|E02357
R7,derived,precedes,E02357,E02358,E02357|E02358
R7,derived,precedes,E00371,E00372,E00371|E00372
R7,derived,precedes,E00372,E00767,E00372|E00767
R7,derived,precedes,E00767,E00768,E00767|E00768
R7,derived,precedes,E00768,E01931,E00768|E01931
R7,derived,precedes,E01931,E01932,E01931|E01932
R7,derived,precedes,E01932,E01934,E01932|E01934
R7,derived,precedes,E01934,E02359,E01934|E02359
R7,derived,precedes,E02359,E02360,E02359|E02360
R7,derived,precedes,E00373,E00374,E00373|E00374
R7,derived,precedes,E00374,E00769,E00374|E00769
R7,derived,precedes,E00769,E00770,E00769|E00770
R7,derived,precedes,E00770,E01939,E00770|E01939
R7,derived,precedes,E01939,E01940,E01939|E01940
R7,derived,precedes,E01940,E01942,E01940|E01942
R7,derived,precedes,E01942,E02361,E01942|E02361
R7,derived,precedes,E02361,E02362,E02361|E02362
R7,derived,precedes,E00375,E00376,E00375|E00376
R7,derived,precedes,E00376,E00771,E00376|E00771
R7,derived,precedes,E00771,E00772,E00771|E00772
R7,derived,precedes,E00772,E01947,E00772|E01947
R7,derived,precedes,E01947,E01948,E01947|E01948
R7,derived,precedes,E01948,E01950,E01948|E01950
R7,derived,precedes,E01950,E02363,E01950|E02363
R7,derived,precedes,E02363,E02364,E02363|E02364
R7,derived,precedes,E00377,E00378,E00377|E00378
R7,derived,precedes,E00378,E00773,E00378|E00773
R7,derived,precedes,E00773,E00774,E00773|E00774
R7,derived,precedes,E00774,E01955,E00774|E01955
R7,derived,precedes,E01955,E01956,E01955|E01956
R7,derived,precedes,E01956,E01958,E01956|E01958
R7,derived,precedes,E01958,E02365,E01958|E02365
R7,derived,precedes,E02365,E02366,E02365|E02366
R7,derived,precedes,E00379,E00380,E00379|E00380
R7,derived,precedes,E00380,E00775,E00380|E00775
R7,derived,precedes,E00775,E00776,E00775|E00776
R7,derived,precedes,E00776,E01963,E00776|E01963
R7,derived,precedes,E01963,E01964,E01963|E01964
R7,derived,precedes,E01964,E01966,E01964|E01966
R7,derived,precedes,E01966,E02367,E01966|E02367
R7,derived,precedes,E02367,E02368,E02367|E02368
R7,derived,precedes,E00381,E00382,E00381|E00382
R7,derived,precedes,E00382,E00777,E00382|E00777
R7,derived,precedes,E00777,E00778,E00777|E00778
R7,derived,precedes,E00778,E01971,E00778|E01971
R7,derived,precedes,E01971,E01972,E01971|E01972
R7,derived,precedes,E01972,E01974,E01972|E01974
R7,derived,precedes,E01974,E02369,E01974|E02369
R7,derived,precedes,E02369,E02370,E02369|E02370
R7,derived,precedes,E00383,E00384,E00383|E00384
R7,derived,precedes,E00384,E00779,E00384|E00779
R7,derived,precedes,E00779,E00780,E00779|E00780
R7,derived,precedes,E00780,E01979,E00780|E01979
R7,derived,precedes,E01979,E01980,E01979|E01980
R7,derived,precedes,E01980,E01982,E01980|E01982
R7,derived,precedes,E01982,E02371,E01982|E02371
R7,derived,precedes,E02371,E02372,E02371|E02372
R7,derived,precedes,E00385,E00386,E00385|E00386
R7,derived,precedes,E00386,E00781,E00386|E00781
R7,derived,precedes,E00781,E00782,E00781|E00782
R7,derived,precedes,E00782,E01987,E00782|E01987
R7,derived,precedes,E01987,E01988,E01987|E01988
R7,derived,precedes,E01988,E01990,E01988|E01990
R7,derived,precedes,E01990,E02373,E01990|E02373
R7,derived,precedes,E02373,E02374,E02373|E02374
R7,derived,precedes,E00387,E00388,E00387|E00388
R7,derived,precedes,E00388,E00783,E00388|E00783
R7,derived,precedes,E00783,E00784,E00783|E00784
R7,derived,precedes,E00784,E01995,E00784|E01995
R7,derived,precedes,E01995,E01996,E01995|E01996
R7,derived,precedes,E01996,E01998,E01996|E01998
R7,derived,precedes,E01998,E02375,E01998|E02375
R7,derived,precedes,E02375,E02376,E02375|E02376
R7,derived,precedes,E00389,E00390,E00389|E00390
R7,derived,precedes,E00390,E00785,E00390|E00785
R7,derived,precedes,E00785,E00786,E00785|E00786
R7,derived,precedes,E00786,E02003,E00786|E02003
R7,derived,precedes,E02003,E02004,E02003|E02004
R7,derived,precedes,E02004,E02006,E02004|E02006
R7,derived,precedes,E02006,E02377,E02006|E02377
R7,derived,precedes,E02377,E02378,E02377|E02378
R7,derived,precedes,E00391,E00392,E00391|E00392
R7,derived,precedes,E00392,E00787,E00392|E00787
R7,derived,precedes,E00787,E00788,E00787|E00788
R7,derived,precedes,E00788,E02011,E00788|E02011
R7,derived,precedes,E02011,E02012,E02011|E02012
R7,derived,precedes,E02012,E02014,E02012|E02014
R7,derived,precedes,E02014,E02379,E02014|E02379
R7,derived,precedes,E02379,E02380,E02379|E02380
R7,derived,precedes,E00393,E00394,E00393|E00394
R7,derived,precedes,E00394,E00789,E00394|E00789
R7,derived,precedes,E00789,E00790,E00789|E00790
R7,derived,precedes,E00790,E02019,E00790|E02019
R7,derived,precedes,E02019,E02020,E02019|E02020
R7,derived,precedes,E02020,E02022,E02020|E02022
R7,derived,precedes,E02022,E02381,E02022|E02381
R7,derived,precedes,E02381,E02382,E02381|E02382
R7,derived,precedes,E00395,E00396,E00395|E00396
R7,derived,precedes,E00396,E00791,E00396|E00791
R7,derived,precedes,E00791,E00792,E00791|E00792
R7,derived,precedes,E00792,E02027,E00792|E02027
R7,derived,precedes,E02027,E02028,E02027|E02028
R7,derived,precedes,E02028,E02030,E02028|E02030
R7,derived,precedes,E02030,E02383,E02030|E02383
R7,derived,precedes,E02383,E02384,E02383|E02384
R7,derived,precedes,E00397,E00398,E00397|E00398
R7,derived,precedes,E00398,E00793,E00398|E00793
R7,derived,precedes,E00793,E00794,E00793|E00794
R7,derived,precedes,E00794,E02035,E00794|E02035
R7,derived,precedes,E02035,E02036,E02035|E02036
R7,derived,precedes,E02036,E02038,E02036|E02038
R7,derived,precedes,E02038,E02385,E02038|E02385
R7,derived,precedes,E02385,E02386,E02385|E02386
R7,derived,precedes,E00399,E00400,E00399|E00400
R7,derived,precedes,E00400,E00795,E00400|E00795
R7,derived,precedes,E00795,E00796,E00795|E00796
R7,derived,precedes,E00796,E02043,E00796|E02043
R7,derived,precedes,E02043,E02044,E02043|E02044
R7,derived,precedes,E02044,E02046,E02044|E02046
R7,derived,precedes,E02046,E02387,E02046|E02387
R7,derived,precedes,E02387,E02388,E02387|E02388
R7,derived,precedes,E00401,E00402,E00401|E00402
R7,derived,precedes,E00402,E00797,E00402|E00797
R7,derived,precedes,E00797,E00798,E00797|E00798
R7,derived,precedes,E00798,E02051,E00798|E02051
R7,derived,precedes,E02051,E02052,E02051|E02052
R7,derived,precedes,E02052,E02054,E02052|E02054
R7,derived,precedes,E02054,E02389,E02054|E02389
R7,derived,precedes,E02389,E02390,E02389|E02390
R7,derived,precedes,E00403,E00404,E00403|E00404
R7,derived,precedes,E00404,E00799,E00404|E00799
R7,derived,precedes,E00799,E00800,E00799|E00800
R7,derived,precedes,E00800,E02059,E00800|E02059
R7,derived,precedes,E02059,E02060,E02059|E02060
R7,derived,precedes,E02060,E02062,E02060|E02062
R7,derived,precedes,E02062,E02391,E02062|E02391
R7,derived,precedes,E02391,E02392,E02391|E02392
R7,derived,precedes,E00405,E00406,E00405|E00406
R7,derived,precedes,E00406,E00801,E00406|E00801
R7,derived,precedes,E00801,E00802,E00801|E00802
R7,derived,precedes,E00802,E02067,E00802|E02067
R7,derived,precedes,E02067,E02068,E02067|E02068
R7,derived,precedes,E02068,E02070,E02068|E02070
R7,derived,precedes,E02070,E02393,E02070|E02393
R7,derived,precedes,E02393,E02394,E02393|E02394
R7,derived,precedes,E00407,E00408,E00407|E00408
R7,derived,precedes,E00408,E00803,E00408|E00803
R7,derived,precedes,E00803,E00804,E00803|E00804
R7,derived,precedes,E00804,E02075,E00804|E02075
R7,derived,precedes,E02075,E02076,E02075|E02076
R7,derived,precedes,E02076,E02078,E02076|E02078
R7,derived,precedes,E02078,E02395,E02078|E02395
R7,derived,precedes,E02395,E02396,E02395|E02396
R7,derived,precedes,E00409,E00410,E00409|E00410
R7,derived,precedes,E00410,E00805,E00410|E00805
R7,derived,precedes,E00805,E00806,E00805|E00806
R7,derived,precedes,E00806,E02083,E00806|E02083
R7,derived,precedes,E02083,E02084,E02083|E02084
R7,derived,precedes,E02084,E02086,E02084|E02086
R7,derived,precedes,E02086,E02397,E02086|E02397
R7,derived,precedes,E02397,E02398,E02397|E02398
R7,derived,precedes,E00411,E00412,E00411|E00412
R7,derived,precedes,E00412,E00807,E00412|E00807
R7,derived,precedes,E00807,E00808,E00807|E00808
R7,derived,precedes,E00808,E02091,E00808|E02091
R7,derived,precedes,E02091,E02092,E02091|E02092
R7,derived,precedes,E02092,E02094,E02092|E02094
R7,derived,precedes,E02094,E02399,E02094|E02399
R7,derived,precedes,E02399,E02400,E02399|E02400
R7,derived,precedes,E00413,E00414,E00413|E00414
R7,derived,precedes,E00414,E00809,E00414|E00809
R7,derived,precedes,E00809,E00810,E00809|E00810
R7,derived,precedes,E00810,E02099,E00810|E02099
R7,derived,precedes,E02099,E02100,E02099|E02100
R7,derived,precedes,E02100,E02102,E02100|E02102
R7,derived,precedes,E02102,E02401,E02102|E02401
R7,derived,precedes,E02401,E02402,E02401|E02402
R7,derived,precedes,E00415,E00416,E00415|E00416
R7,derived,precedes,E00416,E00811,E00416|E00811
R7,derived,precedes,E00811,E00812,E00811|E00812
R7,derived,precedes,E00812,E02403,E00812|E02403
R7,derived,precedes,E02403,E02404,E02403|E02404
R7,derived,precedes,E00417,E00418,E00417|E00418
R7,derived,precedes,E00418,E00813,E00418|E00813
R7,derived,precedes,E00813,E00814,E00813|E00814
R7,derived,precedes,E00814,E02405,E00814|E02405
R7,derived,precedes,E02405,E02406,E02405|E02406
R7,derived,precedes,E00419,E00420,E00419|E00420
R7,derived,precedes,E00420,E00815,E00420|E00815
R7,derived,precedes,E00815,E00816,E00815|E00816
R7,derived,precedes,E00816,E02407,E00816|E02407
R7,derived,precedes,E02407,E02408,E02407|E02408
R7,derived,precedes,E00421,E00422,E00421|E00422
R7,derived,precedes,E00422,E00817,E00422|E00817
R7,derived,precedes,E00817,E00818,E00817|E00818
R7,derived,precedes,E00818,E02409,E00818|E02409
R7,derived,precedes,E02409,E02410,E02409|E02410
R7,derived,precedes,E00423,E00424,E00423|E00424
R7,derived,precedes,E00424,E00819,E00424|E00819
R7,derived,precedes,E00819,E00820,E00819|E00820
R7,derived,precedes,E00820,E02411,E00820|E02411
R7,derived,precedes,E02411,E02412,E02411|E02412
R7,derived,precedes,E00425,E00426,E00425|E00426
R7,derived,precedes,E00426,E00821,E00426|E00821
R7,derived,precedes,E00821,E00822,E00821|E00822
R7,derived,precedes,E00822,E02413,E00822|E02413
R7,derived,precedes,E02413,E02414,E02413|E02414
R7,derived,precedes,E00427,E00428,E00427|E00428
R7,derived,precedes,E00428,E00823,E00428|E00823
R7,derived,precedes,E00823,E00824,E00823|E00824
R7,derived,precedes,E00824,E02415,E00824|E02415
R7,derived,precedes,E02415,E02416,E02415|E02416
R7,derived,precedes,E00429,E00430,E00429|E00430
R7,derived,precedes,E00430,E00825,E00430|E00825
R7,derived,precedes,E00825,E00826,E00825|E00826
R7,derived,precedes,E00826,E02417,E00826|E02417
R7,derived,precedes,E02417,E02418,E02417|E02418
R7,derived,precedes,E00431,E00432,E00431|E00432
R7,derived,precedes,E00432,E00827,E00432|E00827
R7,derived,precedes,E00827,E00828,E00827|E00828
R7,derived,precedes,E00828,E02419,E00828|E02419
R7,derived,precedes,E02419,E02420,E02419|E02420
R7,derived,precedes,E00433,E00434,E00433|E00434
R7,derived,precedes,E00434,E00829,E00434|E00829
R7,derived,precedes,E00829,E00830,E00829|E00830
R7,derived,precedes,E00830,E02421,E00830|E02421
R7,derived,precedes,E02421,E02422,E02421|E02422
R7,derived,precedes,E00435,E00436,E00435|E00436
R7,derived,precedes,E00436,E00831,E00436|E00831
R7,derived,precedes,E00831,E00832,E00831|E00832
R7,derived,precedes,E00832,E02423,E00832|E02423
R7,derived,precedes,E02423,E02424,E02423|E02424
R7,derived,precedes,E00437,E00438,E00437|E00438
R7,derived,precedes,E00438,E00833,E00438|E00833
R7,derived,precedes,E00833,E00834,E00833|E00834
R7,derived,precedes,E00834,E02425,E00834|E02425
R7,derived,precedes,E02425,E02426,E02425|E02426
R7,derived,precedes,E00439,E00440,E00439|E00440
R7,derived,precedes,E00440,E00835,E00440|E00835
R7,derived,precedes,E00835,E00836,E00835|E00836
R7,derived,precedes,E00836,E02427,E00836|E02427
R7,derived,precedes,E02427,E02428,E02427|E02428
R7,derived,precedes,E00441,E00442,E00441|E00442
R7,derived,precedes,E00442,E00837,E00442|E00837
R7,derived,precedes,E00837,E00838,E00837|E00838
R7,derived,precedes,E00838,E02429,E00838|E02429
R7,derived,precedes,E02429,E02430,E02429|E02430
R7,derived,precedes,E00443,E00444,E00443|E00444
R7,derived,precedes,E00444,E00839,E00444|E00839
R7,derived,precedes,E00839,E00840,E00839|E00840
R7,derived,precedes,E00840,E02431,E00840|E02431
R7,derived,precedes,E02431,E02432,E02431|E02432
R7,derived,precedes,E00445,E00446,E00445|E00446
R7,derived,precedes,E00446,E00841,E00446|E00841
R7,derived,precedes,E00841,E00842,E00841|E00842
R7,derived,precedes,E00842,E02433,E00842|E02433
R7,derived,precedes,E02433,E02434,E02433|E02434
R7,derived,precedes,E00447,E00448,E00447|E00448
R7,derived,precedes,E00448,E00843,E00448|E00843
R7,derived,precedes,E00843,E00844,E00843|E00844
R7,derived,precedes,E00844,E02435,E00844|E02435
R7,derived,precedes,E02435,E02436,E02435|E02436
R7,derived,precedes,E00449,E00450,E00449|E00450
R7,derived,precedes,E00450,E00845,E00450|E00845
R7,derived,precedes,E00845,E00846,E00845|E00846
R7,derived,precedes,E00846,E02437,E00846|E02437
R7,derived,precedes,E02437,E02438,E02437|E02438
R7,derived,precedes,E00451,E00452,E00451|E00452
R7,derived,precedes,E00452,E00847,E00452|E00847
R7,derived,precedes,E00847,E00848,E00847|E00848
R7,derived,precedes,E00848,E02439,E00848|E02439
R7,derived,precedes,E02439,E02440,E02439|E02440
R7,derived,precedes,E00453,E00454,E00453|E00454
R7,derived,precedes,E00454,E00849,E00454|E00849
R7,derived,precedes,E00849,E00850,E00849|E00850
R7,derived,precedes,E00850,E02441,E00850|E02441
R7,derived,precedes,E02441,E02442,E02441|E02442
R7,derived,precedes,E00455,E00456,E00455|E00456
R7,derived,precedes,E00456,E00851,E00456|E00851
R7,derived,precedes,E00851,E00852,E00851|E00852
R7,derived,precedes,E00852,E02443,E00852|E02443
R7,derived,precedes,E02443,E02444,E02443|E02444
R7,derived,precedes,E00457,E00458,E00457|E00458
R7,derived,precedes,E00458,E00853,E00458|E00853
R7,derived,precedes,E00853,E00854,E00853|E00854
R7,derived,precedes,E00854,E02445,E00854|E02445
R7,derived,precedes,E02445,E02446,E02445|E02446
R7,derived,precedes,E00459,E00460,E00459|E00460
R7,derived,precedes,E00460,E00855,E00460|E00855
R7,derived,precedes,E00855,E00856,E00855|E00856
R7,derived,precedes,E00856,E02447,E00856|E02447
R7,derived,precedes,E02447,E02448,E02447|E02448
R7,derived,precedes,E00461,E00462,E00461|E00462
R7,derived,precedes,E00462,E00857,E00462|E00857
R7,derived,precedes,E00857,E00858,E00857|E00858
R7,derived,precedes,E00858,E02449,E00858|E02449
R7,derived,precedes,E02449,E02450,E02449|E02450
R7,derived,precedes,E00463,E00464,E00463|E00464
R7,derived,precedes,E00464,E00859,E00464|E00859
R7,derived,precedes,E00859,E00860,E00859|E00860
R7,derived,precedes,E00860,E02451,E00860|E02451
R7,derived,precedes,E02451,E02452,E02451|E02452
R7,derived,precedes,E00465,E00466,E00465|E00466
R7,derived,precedes,E00466,E00861,E00466|E00861
R7,derived,precedes,E00861,E00862,E00861|E00862
R7,derived,precedes,E00862,E02453,E00862|E02453
R7,derived,precedes,E02453,E02454,E02453|E02454
R7,derived,precedes,E00467,E00468,E00467|E00468
R7,derived,precedes,E00468,E00863,E00468|E00863
R7,derived,precedes,E00863,E00864,E00863|E00864
R7,derived,precedes,E00864,E02455,E00864|E02455
R7,derived,precedes,E02455,E02456,E02455|E02456
R7,derived,precedes,E00469,E00470,E00469|E00470
R7,derived,precedes,E00470,E00865,E00470|E00865
R7,derived,precedes,E00865,E00866,E00865|E00866
R7,derived,precedes,E00866,E02457,E00866|E02457
R7,derived,precedes,E02457,E02458,E02457|E02458
R7,derived,precedes,E00471,E00472,E00471|E00472
R7,derived,precedes,E00472,E00867,E00472|E00867
R7,derived,precedes,E00867,E00868,E00867|E00868
R7,derived,precedes,E00868,E02459,E00868|E02459
R7,derived,precedes,E02459,E02460,E02459|E02460
R7,derived,precedes,E00473,E00474,E00473|E00474
R7,derived,precedes,E00474,E00869,E00474|E00869
R7,derived,precedes,E00869,E00870,E00869|E00870
R7,derived,precedes,E00870,E02461,E00870|E02461
R7,derived,precedes,E02461,E02462,E02461|E02462
R7,derived,precedes,E00475,E00476,E00475|E00476
R7,derived,precedes,E00476,E00871,E00476|E00871
R7,derived,precedes,E00871,E00872,E00871|E00872
R7,derived,precedes,E00872,E02463,E00872|E02463
R7,derived,precedes,E02463,E02464,E02463|E02464
R7,derived,precedes,E00477,E00478,E00477|E00478
R7,derived,precedes,E00478,E00873,E00478|E00873
R7,derived,precedes,E00873,E00874,E00873|E00874
R7,derived,precedes,E00874,E02465,E00874|E02465
R7,derived,precedes,E02465,E02466,E02465|E02466
R7,derived,precedes,E00479,E00480,E00479|E00480
R7,derived,precedes,E00480,E00875,E00480|E00875
R7,derived,precedes,E00875,E00876,E00875|E00876
R7,derived,precedes,E00876,E02467,E00876|E02467
R7,derived,precedes,E02467,E02468,E02467|E02468
R7,derived,precedes,E00481,E00482,E00481|E00482
R7,derived,precedes,E00482,E00877,E00482|E00877
R7,derived,precedes,E00877,E00878,E00877|E00878
R7,derived,precedes,E00878,E02469,E00878|E02469
R7,derived,precedes,E02469,E02470,E02469|E02470
R7,derived,precedes,E00483,E00484,E00483|E00484
R7,derived,precedes,E00484,E00879,E00484|E00879
R7,derived,precedes,E00879,E00880,E00879|E00880
R7,derived,precedes,E00880,E02471,E00880|E02471
R7,derived,precedes,E02471,E02472,E02471|E02472
R7,derived,precedes,E00485,E00486,E00485|E00486
R7,derived,precedes,E00486,E00881,E00486|E00881
R7,derived,precedes,E00881,E00882,E00881|E00882
R7,derived,precedes,E00882,E02473,E00882|E02473
R7,derived,precedes,E02473,E02474,E02473|E02474
R7,derived,precedes,E00487,E00488,E00487|E00488
R7,derived,precedes,E00488,E00883,E00488|E00883
R7,derived,precedes,E00883,E00884,E00883|E00884
R7,derived,precedes,E00884,E02475,E00884|E02475
R7,derived,precedes,E02475,E02476,E02475|E02476
R7,derived,precedes,E00489,E00490,E00489|E00490
R7,derived,precedes,E00490,E00885,E00490|E00885
R7,derived,precedes,E00885,E00886,E00885|E00886
R7,derived,precedes,E00886,E02477,E00886|E02477
R7,derived,precedes,E02477,E02478,E02477|E02478
R7,derived,precedes,E00491,E00492,E00491|E00492
R7,derived,precedes,E00492,E00887,E00492|E00887
R7,derived,precedes,E00887,E00888,E00887|E00888
R7,derived,precedes,E00888,E02479,E00888|E02479
R7,derived,precedes,E02479,E02480,E02479|E02480
R7,derived,precedes,E00493,E00494,E00493|E00494
R7,derived,precedes,E00494,E00889,E00494|E00889
R7,derived,precedes,E00889,E00890,E00889|E00890
R7,derived,precedes,E00890,E02481,E00890|E02481
R7,derived,precedes,E02481,E02482,E02481|E02482
R7,derived,precedes,E00495,E00496,E00495|E00496
R7,derived,precedes,E00496,E00891,E00496|E00891
R7,derived,precedes,E00891,E00892,E00891|E00892
R7,derived,precedes,E00892,E02483,E00892|E02483
R7,derived,precedes,E02483,E02484,E02483|E02484
R7,derived,precedes,E00497,E00498,E00497|E00498
R7,derived,precedes,E00498,E00893,E00498|E00893
R7,derived,precedes,E00893,E00894,E00893|E00894
R7,derived,precedes,E00894,E02485,E00894|E02485
R7,derived,precedes,E02485,E02486,E02485|E02486
R7,derived,precedes,E00499,E00500,E00499|E00500
R7,derived,precedes,E00500,E00895,E00500|E00895
R7,derived,precedes,E00895,E00896,E00895|E00896
R7,derived,precedes,E00896,E02487,E00896|E02487
R7,derived,precedes,E02487,E02488,E02487|E02488
R7,derived,precedes,E00501,E00502,E00501|E00502
R7,derived,precedes,E00502,E00897,E00502|E00897
R7,derived,precedes,E00897,E00898,E00897|E00898
R7,derived,precedes,E00898,E02489,E00898|E02489
R7,derived,precedes,E02489,E02490,E02489|E02490
R7,derived,precedes,E00503,E00504,E00503|E00504
R7,derived,precedes,E00504,E00899,E00504|E00899
R7,derived,precedes,E00899,E00900,E00899|E00900
R7,derived,precedes,E00900,E02491,E00900|E02491
R7,derived,precedes,E02491,E02492,E02491|E02492
R7,derived,precedes,E00505,E00506,E00505|E00506
R7,derived,precedes,E00506,E00901,E00506|E00901
R7,derived,precedes,E00901,E00902,E00901|E00902
R7,derived,precedes,E00902,E02493,E00902|E02493
R7,derived,precedes,E02493,E02494,E02493|E02494
R7,derived,precedes,E00507,E00508,E00507|E00508
R7,derived,precedes,E00508,E00903,E00508|E00903
R7,derived,precedes,E00903,E00904,E00903|E00904
R7,derived,precedes,E00904,E02495,E00904|E02495
R7,derived,precedes,E02495,E02496,E02495|E02496
R7,derived,precedes,E00509,E00510,E00509|E00510
R7,derived,precedes,E00510,E00905,E00510|E00905
R7,derived,precedes,E00905,E00906,E00905|E00906
R7,derived,precedes,E00906,E02497,E00906|E02497
R7,derived,precedes,E02497,E02498,E02497|E02498
R7,derived,precedes,E00511,E00512,E00511|E00512
R7,derived,precedes,E00512,E00907,E00512|E00907
R7,derived,precedes,E00907,E00908,E00907|E00908
R7,derived,precedes,E00908,E02499,E00908|E02499
R7,derived,precedes,E02499,E02500,E02499|E02500
R7,derived,precedes,E00513,E00514,E00513|E00514
R7,derived,precedes,E00514,E00909,E00514|E00909
R7,derived,precedes,E00909,E00910,E00909|E00910
R7,derived,precedes,E00910,E02501,E00910|E02501
R7,derived,precedes,E02501,E02502,E02501|E02502
R7,derived,precedes,E00515,E00516,E00515|E00516
R7,derived,precedes,E00516,E00911,E00516|E00911
R7,derived,precedes,E00911,E00912,E00911|E00912
R7,derived,precedes,E00912,E02503,E00912|E02503
R7,derived,precedes,E02503,E02504,E02503|E02504
R7,derived,precedes,E00517,E00518,E00517|E00518
R7,derived,precedes,E00518,E00913,E00518|E00913
R7,derived,precedes,E00913,E00914,E00913|E00914
R7,derived,precedes,E00914,E02505,E00914|E02505
R7,derived,precedes,E02505,E02506,E02505|E02506
R7,derived,precedes,E00519,E00520,E00519|E00520
R7,derived,precedes,E00520,E00915,E00520|E00915
R7,derived,precedes,E00915,E00916,E00915|E00916
R7,derived,precedes,E00916,E02507,E00916|E02507
R7,derived,precedes,E02507,E02508,E02507|E02508
R7,derived,precedes,E00521,E00522,E00521|E00522
R7,derived,precedes,E00522,E00917,E00522|E00917
R7,derived,precedes,E00917,E00918,E00917|E00918
R7,derived,precedes,E00918,E02509,E00918|E02509
R7,derived,precedes,E02509,E02510,E02509|E02510
R7,derived,precedes,E00523,E00524,E00523|E00524
R7,derived,precedes,E00524,E00919,E00524|E00919
R7,derived,precedes,E00919,E00920,E00919|E00920
R7,derived,precedes,E00920,E02511,E00920|E02511
R7,derived,precedes,E02511,E02512,E02511|E02512
R7,derived,precedes,E00525,E00526,E00525|E00526
R7,derived,precedes,E00526,E00921,E00526|E00921
R7,derived,precedes,E00921,E00922,E00921|E00922
R7,derived,precedes,E00922,E02513,E00922|E02513
R7,derived,precedes,E02513,E02514,E02513|E02514
R7,derived,precedes,E00527,E00528,E00527|E00528
R7,derived,precedes,E00528,E00673,E00528|E00673
R7,derived,precedes,E00673,E00674,E00673|E00674
R7,derived,precedes,E00674,E02515,E00674|E02515
R7,derived,precedes,E02515,E02516,E02515|E02516
R7,derived,precedes,E00529,E00530,E00529|E00530
R7,derived,precedes,E00530,E00675,E00530|E00675
R7,derived,precedes,E00675,E00676,E00675|E00676
R7,derived,precedes,E00676,E02517,E00676|E02517
R7,derived,precedes,E02517,E02518,E02517|E02518
R7,derived,precedes,E00531,E00532,E00531|E00532
R7,derived,precedes,E00532,E00677,E00532|E00677
R7,derived,precedes,E00677,E00678,E00677|E00678
R7,derived,precedes,E00678,E02519,E00678|E02519
