subject,predicate,object,timestamp,latitude,longitude,source,force,tracking_id,uuid,entity_type,damage,smoke,flaming,mobility_kill,firepower_kill,suppression_level
FRT80007,none,,2026-08-09T09:17:47.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:47.000Z,21.38743565,-157.74454397,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:47.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRTRK1004,move to,LOC_남측제1방어선,2026-08-09T09:17:47.000Z,21.38742204,-157.74445680,UAV 4,1,1:3001:2898,FRTRK1004,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:47.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35004,move to,LOC_적북측접근로,2026-08-09T09:17:47.000Z,21.37135336,-157.74164638,UAV 4,2,1:3001:2650,ENM35004,1:1:225:7:1:6:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:48.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:48.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:48.000Z,21.38743527,-157.74454137,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:48.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRTRK1004,move to,LOC_남측제1방어선,2026-08-09T09:17:48.000Z,21.38742617,-157.74448473,UAV 4,1,1:3001:2898,FRTRK1004,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:48.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:48.000Z,21.37137597,-157.74154663,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:48.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:48.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:48.000Z,21.38743527,-157.74454137,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:48.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRTRK1004,move to,LOC_남측제1방어선,2026-08-09T09:17:48.000Z,21.38742617,-157.74448473,UAV 4,1,1:3001:2898,FRTRK1004,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:48.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:48.000Z,21.37137597,-157.74154663,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:49.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:49.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:49.000Z,21.38743527,-157.74454137,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:49.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRTRK1004,move to,LOC_남측제1방어선,2026-08-09T09:17:49.000Z,21.38742617,-157.74448473,UAV 4,1,1:3001:2898,FRTRK1004,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:49.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:49.000Z,21.37137597,-157.74154663,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:50.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:50.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:50.000Z,21.38743527,-157.74454137,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:50.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRTRK1004,move to,LOC_남측제1방어선,2026-08-09T09:17:50.000Z,21.38742617,-157.74448473,UAV 4,1,1:3001:2898,FRTRK1004,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:50.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:50.000Z,21.37137597,-157.74154663,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:50.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:50.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:50.000Z,21.38743493,-157.74453910,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:50.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:50.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:50.000Z,21.37137978,-157.74153052,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35004,move to,LOC_적북측접근로,2026-08-09T09:17:50.000Z,21.37137025,-157.74157809,UAV 4,2,1:3001:2650,ENM35004,1:1:225:7:1:6:0,0,false,false,false,false,0
FRTRK1002,move to,LOC_남측제1방어선,2026-08-09T09:17:50.000Z,21.38737732,-157.74444206,UAV 4,1,1:3001:2853,FRTRK1002,1:1:225:7:12:0:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:51.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:51.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:51.000Z,21.38743493,-157.74453910,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:51.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:51.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:51.000Z,21.37137978,-157.74153052,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35004,move to,LOC_적북측접근로,2026-08-09T09:17:51.000Z,21.37137025,-157.74157809,UAV 4,2,1:3001:2650,ENM35004,1:1:225:7:1:6:0,0,false,false,false,false,0
FRTRK1002,move to,LOC_남측제1방어선,2026-08-09T09:17:51.000Z,21.38737732,-157.74444206,UAV 4,1,1:3001:2853,FRTRK1002,1:1:225:7:12:0:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:51.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:51.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:51.000Z,21.38743493,-157.74453910,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:51.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:51.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:51.000Z,21.37137978,-157.74153052,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35004,move to,LOC_적북측접근로,2026-08-09T09:17:51.000Z,21.37137025,-157.74157809,UAV 4,2,1:3001:2650,ENM35004,1:1:225:7:1:6:0,0,false,false,false,false,0
FRTRK1002,move to,LOC_남측제1방어선,2026-08-09T09:17:51.000Z,21.38737732,-157.74444206,UAV 4,1,1:3001:2853,FRTRK1002,1:1:225:7:12:0:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:52.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:52.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:17:52.000Z,21.38743493,-157.74453910,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:52.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:52.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
ENM35003,move to,LOC_적북측접근로,2026-08-09T09:17:52.000Z,21.37137978,-157.74153052,UAV 4,2,1:3001:2894,ENM35003,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35004,move to,LOC_적북측접근로,2026-08-09T09:17:52.000Z,21.37137025,-157.74157809,UAV 4,2,1:3001:2650,ENM35004,1:1:225:7:1:6:0,0,false,false,false,false,0
FRTRK1002,move to,LOC_남측제1방어선,2026-08-09T09:17:52.000Z,21.38737732,-157.74444206,UAV 4,1,1:3001:2853,FRTRK1002,1:1:225:7:12:0:0,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:52.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:52.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:52.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:52.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:53.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:53.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:53.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:53.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:53.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:53.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:53.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:53.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:54.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:54.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:54.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:54.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:54.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:54.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:54.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:54.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG007,move to,LOC_동측능선,2026-08-09T09:17:54.000Z,21.38634836,-157.74829198,UAV 4,1,1:3001:2568,FRRPG007,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT004,none,,2026-08-09T09:17:54.000Z,21.37447596,-157.73706256,UAV 4,2,1:3001:2630,ENMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG004,move to,LOC_동측능선,2026-08-09T09:17:54.000Z,21.38634378,-157.74826413,UAV 4,1,1:3001:2636,FRRPG004,3:1:218:11:70:10:8,0,false,false,false,false,0
FRRPG006,move to,LOC_동측능선,2026-08-09T09:17:54.000Z,21.38634673,-157.74828280,UAV 4,1,1:3001:2722,FRRPG006,3:1:218:11:70:10:8,0,false,false,false,false,0
ENM35002,move to,LOC_적북측접근로,2026-08-09T09:17:54.000Z,21.37135363,-157.74164532,UAV 4,2,1:3001:2740,ENM35002,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35001,move to,LOC_적북측접근로,2026-08-09T09:17:54.000Z,21.37136393,-157.74159750,UAV 4,2,1:3001:2754,ENM35001,1:1:225:7:1:6:0,0,false,false,false,false,0
FRRPG008,move to,LOC_동측능선,2026-08-09T09:17:54.000Z,21.38635015,-157.74830101,UAV 4,1,1:3001:2785,FRRPG008,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT001,none,,2026-08-09T09:17:54.000Z,21.37443553,-157.73716992,UAV 4,2,1:3001:2789,ENMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG005,move to,LOC_동측능선,2026-08-09T09:17:54.000Z,21.38634525,-157.74827347,UAV 4,1,1:3001:2843,FRRPG005,3:1:218:11:70:10:8,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:55.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:55.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:55.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:55.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG007,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634836,-157.74829198,UAV 4,1,1:3001:2568,FRRPG007,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT004,none,,2026-08-09T09:17:55.000Z,21.37447596,-157.73706256,UAV 4,2,1:3001:2630,ENMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG004,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634378,-157.74826413,UAV 4,1,1:3001:2636,FRRPG004,3:1:218:11:70:10:8,0,false,false,false,false,0
FRRPG006,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634673,-157.74828280,UAV 4,1,1:3001:2722,FRRPG006,3:1:218:11:70:10:8,0,false,false,false,false,0
ENM35002,move to,LOC_적북측접근로,2026-08-09T09:17:55.000Z,21.37135363,-157.74164532,UAV 4,2,1:3001:2740,ENM35002,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35001,move to,LOC_적북측접근로,2026-08-09T09:17:55.000Z,21.37136393,-157.74159750,UAV 4,2,1:3001:2754,ENM35001,1:1:225:7:1:6:0,0,false,false,false,false,0
FRRPG008,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38635015,-157.74830101,UAV 4,1,1:3001:2785,FRRPG008,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT001,none,,2026-08-09T09:17:55.000Z,21.37443553,-157.73716992,UAV 4,2,1:3001:2789,ENMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG005,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634525,-157.74827347,UAV 4,1,1:3001:2843,FRRPG005,3:1:218:11:70:10:8,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:55.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:55.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:55.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:55.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG007,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634836,-157.74829198,UAV 4,1,1:3001:2568,FRRPG007,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT004,none,,2026-08-09T09:17:55.000Z,21.37447596,-157.73706256,UAV 4,2,1:3001:2630,ENMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG004,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634378,-157.74826413,UAV 4,1,1:3001:2636,FRRPG004,3:1:218:11:70:10:8,0,false,false,false,false,0
FRRPG006,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634673,-157.74828280,UAV 4,1,1:3001:2722,FRRPG006,3:1:218:11:70:10:8,0,false,false,false,false,0
ENM35002,move to,LOC_적북측접근로,2026-08-09T09:17:55.000Z,21.37135363,-157.74164532,UAV 4,2,1:3001:2740,ENM35002,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35001,move to,LOC_적북측접근로,2026-08-09T09:17:55.000Z,21.37136393,-157.74159750,UAV 4,2,1:3001:2754,ENM35001,1:1:225:7:1:6:0,0,false,false,false,false,0
FRRPG008,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38635015,-157.74830101,UAV 4,1,1:3001:2785,FRRPG008,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT001,none,,2026-08-09T09:17:55.000Z,21.37443553,-157.73716992,UAV 4,2,1:3001:2789,ENMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG005,move to,LOC_동측능선,2026-08-09T09:17:55.000Z,21.38634525,-157.74827347,UAV 4,1,1:3001:2843,FRRPG005,3:1:218:11:70:10:8,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:56.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:56.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:56.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:56.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG007,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38634836,-157.74829198,UAV 4,1,1:3001:2568,FRRPG007,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT004,none,,2026-08-09T09:17:56.000Z,21.37447596,-157.73706256,UAV 4,2,1:3001:2630,ENMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG004,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38634378,-157.74826413,UAV 4,1,1:3001:2636,FRRPG004,3:1:218:11:70:10:8,0,false,false,false,false,0
FRRPG006,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38634673,-157.74828280,UAV 4,1,1:3001:2722,FRRPG006,3:1:218:11:70:10:8,0,false,false,false,false,0
ENM35002,move to,LOC_적북측접근로,2026-08-09T09:17:56.000Z,21.37135363,-157.74164532,UAV 4,2,1:3001:2740,ENM35002,1:1:225:7:1:6:0,0,false,false,false,false,0
ENM35001,move to,LOC_적북측접근로,2026-08-09T09:17:56.000Z,21.37136393,-157.74159750,UAV 4,2,1:3001:2754,ENM35001,1:1:225:7:1:6:0,0,false,false,false,false,0
FRRPG008,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38635015,-157.74830101,UAV 4,1,1:3001:2785,FRRPG008,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT001,none,,2026-08-09T09:17:56.000Z,21.37443553,-157.73716992,UAV 4,2,1:3001:2789,ENMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG005,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38634525,-157.74827347,UAV 4,1,1:3001:2843,FRRPG005,3:1:218:11:70:10:8,0,false,false,false,false,0
FRT80008,none,,2026-08-09T09:17:56.000Z,21.38464318,-157.75021370,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80007,none,,2026-08-09T09:17:56.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
ENMORT003,none,,2026-08-09T09:17:56.000Z,21.37463664,-157.73725624,UAV 4,2,1:3001:2865,ENMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
ENMORT005,none,,2026-08-09T09:17:56.000Z,21.37457651,-157.73710572,UAV 4,2,1:3001:2607,ENMORT005,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG007,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38632692,-157.74831100,UAV 4,1,1:3001:2568,FRRPG007,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT004,none,,2026-08-09T09:17:56.000Z,21.37447596,-157.73706256,UAV 4,2,1:3001:2630,ENMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG004,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38632243,-157.74828327,UAV 4,1,1:3001:2636,FRRPG004,3:1:218:11:70:10:8,0,false,false,false,false,0
FRRPG006,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38632532,-157.74830186,UAV 4,1,1:3001:2722,FRRPG006,3:1:218:11:70:10:8,0,false,false,false,false,0
ENM35002,move to,LOC_적북측접근로,2026-08-09T09:17:56.000Z,21.37136040,-157.74161794,UAV 4,2,1:3001:2740,ENM35002,1:1:225:7:1:6:0,0,false,false,false,false,0
FRRPG008,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38632869,-157.74831999,UAV 4,1,1:3001:2785,FRRPG008,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT001,none,,2026-08-09T09:17:56.000Z,21.37443553,-157.73716992,UAV 4,2,1:3001:2789,ENMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRRPG005,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38632387,-157.74829258,UAV 4,1,1:3001:2843,FRRPG005,3:1:218:11:70:10:8,0,false,false,false,false,0
FRRPG001,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38631606,-157.74825714,UAV 4,1,1:3001:2603,FRRPG001,3:1:218:11:70:10:8,0,false,false,false,false,0
FRRPG003,move to,LOC_동측능선,2026-08-09T09:17:56.000Z,21.38632102,-157.74827392,UAV 4,1,1:3001:2745,FRRPG003,3:1:218:11:70:10:8,0,false,false,false,false,0
ENMORT002,none,,2026-08-09T09:17:56.000Z,21.37453609,-157.73721308,UAV 4,2,1:3001:2834,ENMORT002,1:1:71:10:1:0:1,0,false,false,false,false,0
